station_id,station_name,lat,lon,waterbody,subbasin,organization
2138,Link River Array,42.221762,-121.793622,Link River,Keno,U.S. Geological Survey
815,LINK RIVER AT KLAMATH FALLS,42.223478,-121.794171,Link River,Keno,U.S. Geological Survey
2111,"Link River Below Keno Canal, Near Klamath Falls, OR",42.2193114,-121.7902816,Link River,Keno,U.S. Geological Survey
940,Link River Dam,42.2318,-121.80156,Upper Klamath Lake,Keno,U.S. Geological Survey
900,Lost River at Tingley Lane near Klamath Falls,42.167783,-121.775292,Lost River Diversion Channel,Lost,U.S. Geological Survey
2112,"Lost River at Wilson Dam, at Henley, OR",42.14258889,-121.672186,Lost River,Lost,U.S. Geological Survey
960,"Lost River Diversion Channel near Klamath River, OR",42.1708387,-121.788347,Lost River Diversion Channel,Lost,U.S. Geological Survey
2113,"Lost Rvr at Anderson Rose Dvrsn Dam at Malone, OR",42.01040278,-121.5614222,Lost River,Lost,U.S. Geological Survey
2139,Lower Link River Submersibles,42.219272,-121.790104,Link River,Keno,U.S. Geological Survey
1541,Mid-North,42.439312,-122.010403,Upper Klamath Lake,Upper Klamath Lake,U.S. Geological Survey
981,Mid-North Lower - MDNL,42.4391649,-122.0122388,Upper Klamath Lake,Upper Klamath Lake,U.S. Geological Survey
891,Mid-North Upper - MDNU,42.4391649,-122.0122388,Upper Klamath Lake,Upper Klamath Lake,U.S. Geological Survey
968,Mid-Trench Lower - MDTL,42.3846892,-121.9286238,Upper Klamath Lake,Upper Klamath Lake,U.S. Geological Survey
829,Mid-Trench Upper - MDTU,42.3846892,-121.9286238,Upper Klamath Lake,Upper Klamath Lake,U.S. Geological Survey
2114,"Miller Creek Near Beaver Marsh, OR",43.1833333,-121.8735556,Miller Creek,Williamson,U.S. Geological Survey
1811,Mouth Downstream Downstream,41.5129,-123.97345,Klamath River,Lower Klamath,U.S. Geological Survey
1812,Mouth Downstream Upstream,41.5129,-123.97328,Klamath River,Lower Klamath,U.S. Geological Survey
1813,Mouth Upstream Downstream,41.51319,-123.97097,Klamath River,Lower Klamath,U.S. Geological Survey
1814,Mouth Upstream Upstream,41.5132,-123.97074,Klamath River,Lower Klamath,U.S. Geological Survey
825,North Canal at Highway 97 near Midland,42.122368,-121.830003,North Canal,Keno,U.S. Geological Survey
844,North Fork Trinity River at Helena,40.781799,-123.127998,North Fork Trinity River,Trinity,U.S. Geological Survey
2140,ODOT Pond,42.26169,-121.812797,ODOT Pond,Upper Klamath Lake,U.S. Geological Survey
1551,Ouxy Springs Remote Site,42.39888,-121.823592,Ouxy Springs,Upper Klamath Lake,U.S. Geological Survey
1542,Pelican Bay,42.455333,-122.073183,Upper Klamath Lake,Upper Klamath Lake,U.S. Geological Survey
2141,Pelican Bay Submersibles,42.4703388888888,-122.0848,Upper Klamath Lake,Upper Klamath Lake,U.S. Geological Survey
1277,"RANGELINE DRAIN AT S-16 DRAIN, NEAR DORRIS, CA",42.002422,-121.815847,Rangeline Drain,Lost,U.S. Geological Survey
1543,Rattlesnake Point,42.34435,-121.85975,Upper Klamath Lake,Upper Klamath Lake,U.S. Geological Survey
914,Rattlesnake Point - RPT,42.3447521,-121.8597316,Upper Klamath Lake,Upper Klamath Lake,U.S. Geological Survey
934,Rush Creek near Lewiston,40.724498,-122.834999,Rush Creek,Trinity,U.S. Geological Survey
1276,"S-16 DRAIN AT KLAMATH STRAITS DRAIN, NR DORRIS, CA",42.0018943,-121.778347,S-16 Drain,Lost,U.S. Geological Survey
1738,Salmon R at Somes Bar,41.378,-123.476,Salmon River,Salmon,U.S. Geological Survey
876,Salmon River at Somes Bar,41.376499,-123.476997,Salmon River,Salmon,U.S. Geological Survey
1739,Salmon River at Somes Bar,41.37651,-123.47701,Salmon River,Salmon,U.S. Geological Survey
2115,"Sand Creek Blw Sand Creek Canal NR Chinchalo, OR",42.8704083,-121.8484722,Sand Creek,Williamson,U.S. Geological Survey
2116,"Scott Creek Blw Sand Creek Canal NR Chinchalo, OR",42.88709167,-121.8727556,Scott Creek,Williamson,U.S. Geological Survey
874,Scott River near Fort Jones,41.640598,-123.014999,Scott River,Scott,U.S. Geological Survey
1815,Seiad Downstream,41.83130717,-123.195524,Klamath River,Middle Klamath,U.S. Geological Survey
1816,Seiad Upstream,41.83094867,-123.1952815,Klamath River,Middle Klamath,U.S. Geological Survey
2117,"Sevenmile Cnl at Dike RD Br, NR Klamath Agency, OR",42.58166667,-121.9713889,Sevenmile Canal,Wood,U.S. Geological Survey
974,Shasta River near Montague,41.708999,-122.538002,Shasta River,Shasta,U.S. Geological Survey
1740,Shasta River near Montague,41.70903,-122.53808,Shasta River,Shasta,U.S. Geological Survey
930,Shasta River near Yreka,41.822898,-122.595001,Shasta River,Shasta,U.S. Geological Survey
1741,Shasta River near Yreka,41.82292,-122.59558,Shasta River,Shasta,U.S. Geological Survey
1272,Shoalwater Bay - SHB,42.4071106,-121.964181,Upper Klamath Lake,Upper Klamath Lake,U.S. Geological Survey
1552,Silver Springs Remote Site,42.392544,-121.819639,Silver Springs,Upper Klamath Lake,U.S. Geological Survey
959,South Fork Trinity River below Hyampom,40.649799,-123.494003,South Fork Trinity River,Trinity,U.S. Geological Survey
1548,Sprague River Dam Array,42.563125,-121.862912,Sprague River,Sprague,U.S. Geological Survey
909,SPRAGUE RIVER NEAR CHILOQUIN,42.584581,-121.849737,Sprague River,Sprague,U.S. Geological Survey
1553,Sucker Springs Remote Site,42.391704,-121.819131,Sucker Springs,Upper Klamath Lake,U.S. Geological Survey
1817,Tree of Heaven Downstream,41.83135,-122.62995,Klamath River,Middle Klamath,U.S. Geological Survey
1818,Tree of Heaven Upstream,41.83105,-122.6299,Klamath River,Middle Klamath,U.S. Geological Survey
893,Trinity River above Coffee Creek near Trinity Center,41.111198,-122.705001,Trinity River,Trinity,U.S. Geological Survey
898,Trinity River above North Fork Trinity River near Helena,40.766498,-123.113998,Trinity River,Trinity,U.S. Geological Survey
838,Trinity River at Douglas City,40.646999,-122.956001,Trinity River,Trinity,U.S. Geological Survey
980,Trinity River at Hoopa,41.0498,-123.672996,Trinity River,Trinity,U.S. Geological Survey
947,Trinity River at Junction City,40.728401,-123.061996,Trinity River,Trinity,U.S. Geological Survey
871,Trinity River at Lewiston,40.719299,-122.803001,Trinity River,Trinity,U.S. Geological Survey
946,Trinity River below Limekiln Gulch near Douglas City,40.672599,-122.919998,Trinity River,Trinity,U.S. Geological Survey
953,Trinity River near Burnt Ranch,40.7887,-123.440002,Trinity River,Trinity,U.S. Geological Survey
841,UPPER KLAMATH LAKE AT RATTLESNAKE POINT,42.348475,-121.827508,Upper Klamath Lake,Upper Klamath Lake,U.S. Geological Survey
969,UPPER KLAMATH LAKE AT ROCKY POINT,42.477635,-122.087797,Upper Klamath Lake,Upper Klamath Lake,U.S. Geological Survey
1273,"Upper Klamath Lake near Buck Island, OR",42.30822222,-121.8572222,Upper Klamath Lake,Upper Klamath Lake,U.S. Geological Survey
907,UPPER KLAMATH LAKE NEAR KLAMATH FALLS,42.249866,-121.816395,Upper Klamath Lake,Upper Klamath Lake,U.S. Geological Survey
913,Upper Klamath Lake near Klamath Falls,42.249866,-121.816395,Upper Klamath Lake,Upper Klamath Lake,U.S. Geological Survey
2142,Upper Klamath Lake- Telemetry,42.40771,-121.899862,Upper Klamath Lake,Upper Klamath Lake,U.S. Geological Survey
1819,Weitchpec Downstream,41.186161,-123.702024,Klamath River,Lower Klamath,U.S. Geological Survey
1820,Weitchpec Upstream,41.186166,-123.70197,Klamath River,Lower Klamath,U.S. Geological Survey
912,WILLIAMSON RIVER BLW SPRAGUE RIVER NR CHILOQUIN,42.564859,-121.879459,Williamson River,Williamson,U.S. Geological Survey
1544,Williamson River Mouth,42.463783,-121.96155,Williamson River,Williamson,U.S. Geological Survey
919,WILLIAMSON RIVER NEAR KLAMATH AGENCY,42.740135,-121.834462,Williamson River,Williamson,U.S. Geological Survey
894,Williamson River Outlet - WMR,42.45538889,-121.9536111,Upper Klamath Lake,Upper Klamath Lake,U.S. Geological Survey
1554,Williamson Weir Array,42.522997,-121.903523,Williamson Weir,Williamson,U.S. Geological Survey
2143,Wood River Array,42.598565,-121.945553,Wood River,Wood,U.S. Geological Survey
938,Wood River near Klamath Agency,42.581561,-121.941717,Wood River,Wood,U.S. Geological Survey
1219,DRAIN 102 A PUMP 9,41.873268,-121.543596,Tule Lake,Lost,U.S.BoR & USF&W
1222,Lost River Near Hatfield,41.953656,-121.504952,Lost River,Lost,U.S.BoR & USF&W
1220,PUMP 10,41.871544,-121.495597,Tule Lake,Lost,U.S.BoR & USF&W
1221,Pump11,41.900532,-121.495461,Tule Lake,Lost,U.S.BoR & USF&W
1218,Tule Lake Donut Hole,41.890166,-121.530223,Tule Lake,Lost,U.S.BoR & USF&W
2221,6 Mile,41.291355,-123.243994,North Fork Salmon River,Salmon,UC Berkeley/Karuk Tribe/Salmon River Restoration Council
2222,Above Hippo Rock,41.377281,-123.48041,Salmon River,Salmon,UC Berkeley/Karuk Tribe/Salmon River Restoration Council
2223,Across River from Methodist Creek,41.2223,-123.24972,South Fork Salmon River,Salmon,UC Berkeley/Karuk Tribe/Salmon River Restoration Council
2224,Below Forks School,41.2590046,-123.329947,Salmon River,Salmon,UC Berkeley/Karuk Tribe/Salmon River Restoration Council
2225,Below Matthews Creek,41.1890428,-123.217767,South Fork Salmon River,Salmon,UC Berkeley/Karuk Tribe/Salmon River Restoration Council
2226,Camp Creek,41.314177,-123.563064,Camp Creek,Lower Klamath,UC Berkeley/Karuk Tribe/Salmon River Restoration Council
2227,Cecilville,41.141857,-123.161189,South Fork Salmon River,Salmon,UC Berkeley/Karuk Tribe/Salmon River Restoration Council
2228,Cecilville Community Center,41.1408323,-123.125455,South Fork Salmon River,Salmon,UC Berkeley/Karuk Tribe/Salmon River Restoration Council
2229,Cody Bar,41.172463,-123.220059,South Fork Salmon River,Salmon,UC Berkeley/Karuk Tribe/Salmon River Restoration Council
2230,Dump Site,41.2647366,-123.3079728,North Fork Salmon River,Salmon,UC Berkeley/Karuk Tribe/Salmon River Restoration Council
2231,Eddy Gulch Bridge,41.297702,-123.125809,North Fork Salmon River,Salmon,UC Berkeley/Karuk Tribe/Salmon River Restoration Council
2232,Forks School Hole,41.25756,-123.32963,Salmon River,Salmon,UC Berkeley/Karuk Tribe/Salmon River Restoration Council
2233,Gage Site,41.37652,-123.47689,Salmon River,Salmon,UC Berkeley/Karuk Tribe/Salmon River Restoration Council
2234,Gallia,41.313149,-123.190068,North Fork Salmon River,Salmon,UC Berkeley/Karuk Tribe/Salmon River Restoration Council
2235,Henry Bell,41.2414144,-123.283033,South Fork Salmon River,Salmon,UC Berkeley/Karuk Tribe/Salmon River Restoration Council
2236,Hotelling Campground,41.2401489,-123.275128,South Fork Salmon River,Salmon,UC Berkeley/Karuk Tribe/Salmon River Restoration Council
2237,Idlewild Campground #1,41.32889,-123.05975,North Fork Salmon River,Salmon,UC Berkeley/Karuk Tribe/Salmon River Restoration Council
2238,Idlewild Campground #2,41.329511,-123.059182,North Fork Salmon River,Salmon,UC Berkeley/Karuk Tribe/Salmon River Restoration Council
2239,Independence Creek,41.65825,-123.45128,Independence Creek,Middle Klamath,UC Berkeley/Karuk Tribe/Salmon River Restoration Council
2240,Kathy's Hole,41.2445304,-123.284729,South Fork Salmon River,Salmon,UC Berkeley/Karuk Tribe/Salmon River Restoration Council
2241,Kelly Alcove,41.316069,-123.168884,North Fork Salmon River,Salmon,UC Berkeley/Karuk Tribe/Salmon River Restoration Council
2242,Little North Fork Refugia,41.31954,-123.1778,North Fork Salmon River,Salmon,UC Berkeley/Karuk Tribe/Salmon River Restoration Council
2243,Lower Wooley Creek,41.37829,-123.42303,Wooley Creek,Salmon,UC Berkeley/Karuk Tribe/Salmon River Restoration Council
2244,Nordheimer Creek Above Bridge,41.29683,-123.3638,Nordheimer Creek,Salmon,UC Berkeley/Karuk Tribe/Salmon River Restoration Council
2245,Nordheimer Refugia,41.2973,-123.35928,Salmon River,Salmon,UC Berkeley/Karuk Tribe/Salmon River Restoration Council
2246,Post Office,41.25693,-123.323123,Salmon River,Salmon,UC Berkeley/Karuk Tribe/Salmon River Restoration Council
2247,Red Bank,41.295774,-123.228486,North Fork Salmon River,Salmon,UC Berkeley/Karuk Tribe/Salmon River Restoration Council
2248,Richard's Bridge,41.2391727,-123.278313,South Fork Salmon River,Salmon,UC Berkeley/Karuk Tribe/Salmon River Restoration Council
2249,Sandy Bar Creek,41.48623,-123.51711,Sandy Bar Creek,Middle Klamath,UC Berkeley/Karuk Tribe/Salmon River Restoration Council
2250,SRRC Hole,41.2998806,-123.138461,North Fork Salmon River,Salmon,UC Berkeley/Karuk Tribe/Salmon River Restoration Council
2251,West Fork Beaver Creek,41.9376,-122.82203,West Fork Beaver Creek,Middle Klamath,UC Berkeley/Karuk Tribe/Salmon River Restoration Council
2252,White's Bridge,41.2986424,-123.081346,North Fork Salmon River,Salmon,UC Berkeley/Karuk Tribe/Salmon River Restoration Council
2253,Windy Bridge,41.233126,-123.260474,South Fork Salmon River,Salmon,UC Berkeley/Karuk Tribe/Salmon River Restoration Council
1214,Hart-Haight Diversion,41.722968,-122.369088,Little Shasta River,Shasta,UCD Watershed Science/CalTrout
1217,Little Shasta Near Confluence,41.703911,-122.509808,Little Shasta River,Shasta,UCD Watershed Science/CalTrout
1212,Little Shasta River near Montague,41.733093,-122.350357,Little Shasta River,Shasta,UCD Watershed Science/CalTrout
1213,Lower Little Shasta Rd,41.708849,-122.387255,Little Shasta River,Shasta,UCD Watershed Science/CalTrout
1215,Musgrave Diversion,41.725282,-122.366299,Little Shasta River,Shasta,UCD Watershed Science/CalTrout
1216,Soda Springs Boundary,41.733272,-122.348811,Little Shasta River,Shasta,UCD Watershed Science/CalTrout
1742,Lewiston (Water Quality),40.71931,-122.80363,Lewiston Reservoir,Trinity,US Geological Survey/US Bureau of Reclamation
1743,Rush Creek near Lewiston,40.725,-122.834,Rush Creek,Trinity,US Geological Survey/US Bureau of Reclamation
1744,Trinity River abv NF Trinity nr Helena,40.76653,-123.11448,Trinity River,Trinity,US Geological Survey/US Bureau of Reclamation
1745,Trinity River at Douglas City,40.64528,-122.95667,Trinity River,Trinity,US Geological Survey/US Bureau of Reclamation
1746,Trinity River below Limekiln Gulch,40.673,-122.919,Trinity River,Trinity,US Geological Survey/US Bureau of Reclamation
1747,Klamath River at Orleans,41.30346,-123.5345,Klamath River,Lower Klamath,USGS/DWR
1748,Klamath River near Klamath (Turwar Creek),41.51523,-123.99912,Klamath River,Lower Klamath,USGS/DWR-DFM-Hydro-SMN
1749,Trinity River at Hoopa,41.04985,-123.67367,Trinity River,Trinity,USGS/DWR-DFM-Hydro-SMN
1750,Scott River near Fort Jones,41.64069,-123.01504,Scott River,Scott,USGS/Quartz Valley Tribe
1751,"Klamath River at Keno, OR",42.133194,-121.962218,Klamath River,Upper Klamath,USGS/RES
1752,Klamath River below J.C. Boyle Powerplant,42.084582,-122.073332,Klamath River,Upper Klamath,USGS/RES
1756,Klamath River at Turwar,41.510949,-123.979502,Klamath River,Lower Klamath,Yuork Tribe/RES
1757,Klamath River Estuary,41.546877,-124.062284,Klamath River,Lower Klamath,Yuork Tribe/RES
931,"above mouth, third pool",41.403307,-123.923248,Bear Creek,Lower Klamath,Yurok Tribal Environmental Department
972,"Achelth,  mouth",41.35344013,-123.8756357,Achelth Creek,Lower Klamath,Yurok Tribal Environmental Department
944,"Achelth, above intake",41.362446,-123.867657,Achelth Creek,Lower Klamath,Yurok Tribal Environmental Department
858,across from Vet Cemetary,41.197772,-123.785113,Pine Creek,Lower Klamath,Yurok Tribal Environmental Department
1515,"AhPah, mouth",41.42097,-123.94164,Ah Pah Creek,Lower Klamath,Yurok Tribal Environmental Department
814,bear creek west upper 3,41.41444296,-123.8615115,Bear Creek,Lower Klamath,Yurok Tribal Environmental Department
1516,"Bear, at bridge",41.37619,-123.896167,Bear Creek,Lower Klamath,Yurok Tribal Environmental Department
849,below fork confluence-2,41.520505,-124.056226,Richardson Creek,Lower Klamath,Yurok Tribal Environmental Department
1517,"Bens, mouth",41.19515,-123.71829,Bens Creek,Lower Klamath,Yurok Tribal Environmental Department
873,Blue creek mouth,41.4243241,-123.927719,Blue Creek,Lower Klamath,Yurok Tribal Environmental Department
1518,"Burill, mouth",41.217502,-123.762299,Burill Creek,Lower Klamath,Yurok Tribal Environmental Department
1519,"Burill, South Fork at Reservation Boundary",41.221131,-123.752907,Burill Creek,Lower Klamath,Yurok Tribal Environmental Department
862,Cappell Confluence,41.30777179,-123.80342,Cappell Creek,Lower Klamath,Yurok Tribal Environmental Department
910,Cappell West Fork upper,41.31324627,-123.7981392,Cappell Creek,Lower Klamath,Yurok Tribal Environmental Department
922,cappell west -old intake- SPRING,41.29673839,-123.8318787,Cappell Creek,Lower Klamath,Yurok Tribal Environmental Department
1520,"Chiqui, mouth",41.26649,-123.78031,Chiqui Creek,Lower Klamath,Yurok Tribal Environmental Department
826,coon Creek mouth,41.26158532,-123.7796768,Coon Creek,Lower Klamath,Yurok Tribal Environmental Department
820,coon Creek north fork mouth,41.26565584,-123.7686507,Coon Creek,Lower Klamath,Yurok Tribal Environmental Department
920,coon mid reach below fork,41.26548416,-123.768847,Coon Creek,Lower Klamath,Yurok Tribal Environmental Department
1956,"Coon, mouth off Upeer Kepel Rd",41.26434,-123.77148,Coon Creek,Lower Klamath,Yurok Tribal Environmental Department
867,Devil mouth,41.27652403,-123.8041397,Devil Creek,Lower Klamath,Yurok Tribal Environmental Department
1521,Devil's at Reservation boundary,41.286716,-123.802423,Devil Creek,Lower Klamath,Yurok Tribal Environmental Department
966,divided lake feeds miners creek,41.25830343,-123.7150426,Miners Creek,Lower Klamath,Yurok Tribal Environmental Department
872,down st of wetland_YTFP site,41.51102467,-124.0273446,Waukell Creek,Lower Klamath,Yurok Tribal Environmental Department
817,East Fork Mareep,41.2878785,-123.770858,Mareep Creek,Lower Klamath,Yurok Tribal Environmental Department
868,East Fork Pecwan Creek,41.343056,-123.844167,East Fork Pecwan Creek,Lower Klamath,Yurok Tribal Environmental Department
852,"East fork2, previous site",41.345558,-123.821615,Pecwan Creek,Lower Klamath,Yurok Tribal Environmental Department
902,french camp spring,41.151542,-123.821533,Pine Creek,Lower Klamath,Yurok Tribal Environmental Department
864,Gilbert Myers' domestic source,41.230431,-123.777642,Pools Creek,Lower Klamath,Yurok Tribal Environmental Department
854,gist west upper 3,41.21846047,-123.7018215,Gist Creek,Lower Klamath,Yurok Tribal Environmental Department
929,"Gist, above intake",41.20270448,-123.7095255,Gist Creek,Lower Klamath,Yurok Tribal Environmental Department
1522,"Gist, mouth",41.19233,-123.71413,Gist Creek,Lower Klamath,Yurok Tribal Environmental Department
976,green spring,41.21248519,-123.7642069,Green Spring,Lower Klamath,Yurok Tribal Environmental Department
879,halagow 2,41.36731865,-123.8729563,Halagow Creek,Lower Klamath,Yurok Tribal Environmental Department
928,Halagow mouth,41.36017803,-123.8839534,Halagow Creek,Lower Klamath,Yurok Tribal Environmental Department
855,Harp's SPRING,41.27107,-123.7852,Mawah Creek,Lower Klamath,Yurok Tribal Environmental Department
1514,"Hunter, mouth from 101 bridge",41.55823,-124.05901,Hunter Creek,Lower Klamath,Yurok Tribal Environmental Department
